Date;AveragePrice;TotalVolume;Income;type
05/06/2022;2.050073212;195357.34;400496.8495;organic
05/06/2022;1.392337986;303451.83;422507.5098;conventional
05/06/2022;2.264507528;14654.28;33184.72738;organic
05/06/2022;1.386177602;234417.75;324944.6346;conventional
05/06/2022;1.604468417;15965.41;25615.99611;organic
05/06/2022;1.417230805;2454412.99;3478469.698;conventional
05/06/2022;2.046662827;98957.13;202531.8794;organic
05/06/2022;1.509273532;5895471.16;8897878.58;conventional
05/06/2022;2.037688407;255439.87;520506.8618;organic
05/06/2022;1.586291351;440790.43;699222.0467;conventional
05/06/2022;2.382097325;17311.94;41238.72596;organic
05/06/2022;1.567911561;415337.73;651212.8286;conventional
05/06/2022;1.437414917;87190.75;125329.2847;organic
05/06/2022;1.498429454;108879.97;163148.954;conventional
05/06/2022;2.075871471;3027.46;6284.617844;organic
05/06/2022;1.429427496;663854.72;948932.1901;conventional
05/06/2022;2.243415676;27285.27;61212.20244;organic
05/06/2022;1.362167365;1047054.54;1426263.524;conventional
05/06/2022;2.022891972;22643;45804.34292;organic
05/06/2022;1.606967905;127041.62;204151.8059;conventional
05/06/2022;1.877463055;6483.29;12172.13745;organic
05/06/2022;1.575042771;1764256.19;2778778.958;conventional
05/06/2022;2.063117063;56470.15;116504.53;organic
05/06/2022;1.551323245;645165.54;1000860.299;conventional
05/06/2022;2.600897139;31909.4;82993.06717;organic
05/06/2022;1.860633662;84359.82;156962.7208;conventional
05/06/2022;1.849916995;5207.1;9632.702785;organic
05/06/2022;1.595725469;395469.5;631060.7534;conventional
05/06/2022;1.868471934;21360.81;39912.07397;organic
05/06/2022;1.55384184;286709.23;445500.7975;conventional
05/06/2022;1.810589594;15320.54;27739.2103;organic
05/06/2022;1.459538443;180380.41;263272.1428;conventional
05/06/2022;2.053228808;6242.89;12818.08159;organic
05/06/2022;1.806380329;435315.85;786345.9883;conventional
05/06/2022;1.989989556;27600.19;54924.08984;organic
05/06/2022;1.552477946;485665.69;753985.2729;conventional
05/06/2022;2.332192491;22975.63;53583.59176;organic
05/06/2022;1.708714765;889505.12;1519910.532;conventional
05/06/2022;2.178339165;76847.56;167400.0497;organic
05/06/2022;1.88273915;455714.42;857991.3798;conventional
05/06/2022;2.155568891;72449.87;156170.6859;organic
05/06/2022;1.549508167;483190.73;748707.9824;conventional
05/06/2022;1.624555653;37990.21;61717.21041;organic
05/06/2022;1.308334228;4471577.36;5850317.713;conventional
05/06/2022;1.675972869;165135.71;276762.9697;organic
05/06/2022;1.51030718;4544873.85;6864155.608;conventional
05/06/2022;1.431401329;561261.7;803390.7433;organic
05/06/2022;1.706735228;66876.27;114140.0859;conventional
05/06/2022;2.712212896;4257.71;11547.81597;organic
05/06/2022;1.378520481;203888.87;281064.9831;conventional
05/06/2022;2.080069509;6594.92;13717.89201;organic
05/06/2022;1.569928176;73974.77;116135.0757;conventional
05/06/2022;1.801160542;3805.1;6853.595978;organic
05/06/2022;1.499619433;454424.93;681464.4559;conventional
05/06/2022;1.111016637;89860.96;99837.02158;organic
05/06/2022;1.556174698;115645.8;179965.0679;conventional
05/06/2022;2.283824355;3582.49;8181.777914;organic
05/06/2022;1.511533867;35680100.79;53931680.72;conventional
05/06/2022;1.88505498;1973370.69;3719912.247;organic
05/06/2022;1.501796604;6055975.92;9094844.071;conventional
05/06/2022;2.271992891;288858.83;656285.2083;organic
05/06/2022;1.381074788;773285.98;1067965.771;conventional
05/06/2022;1.568481878;36609.73;57421.69806;organic
05/06/2022;1.339271144;101144.32;135459.6692;conventional
05/06/2022;2.297773617;2854.61;6559.247545;organic
12/06/2022;1.488383784;107790.63;160433.8258;conventional
12/06/2022;1.996726072;3811.17;7609.862504;organic
12/06/2022;1.487161073;710143.48;1056097.74;conventional
12/06/2022;2.146060288;24846.84;53322.81661;organic
12/06/2022;1.488130298;902491.55;1343025.019;conventional
12/06/2022;1.984055437;64038.17;127055.2794;organic
12/06/2022;1.469854516;288925.21;424678.0247;conventional
12/06/2022;1.7246954;16269.25;28059.50064;organic
12/06/2022;1.487027084;134215.13;199581.5334;conventional
12/06/2022;2.86283543;4673.07;13378.23036;organic
12/06/2022;1.771090503;518825.33;918886.6147;conventional
12/06/2022;1.968830948;36532.31;71925.94253;organic
12/06/2022;1.549272116;170617.92;264333.5859;conventional
12/06/2022;1.572414443;14374.24;22602.26258;organic
12/06/2022;1.667908563;5312207.57;8860276.494;conventional
12/06/2022;2.055850709;331760.53;682050.1208;organic
12/06/2022;1.571172037;312145.67;490434.5482;conventional
12/06/2022;1.844540942;20507.36;37826.66513;organic
12/06/2022;1.640197734;848160.72;1391151.291;conventional
12/06/2022;1.454545599;29371.13;42721.64788;organic
12/06/2022;1.334520488;337337.92;450184.3656;conventional
12/06/2022;2.531610155;12819.54;32454.07765;organic
12/06/2022;1.308595442;272799.93;356984.745;conventional
12/06/2022;2.242257715;8428.11;18897.99467;organic
12/06/2022;1.264596461;1219937.47;1542728.607;conventional
12/06/2022;1.897835787;33460.32;63502.19274;organic
12/06/2022;1.644424414;877474.29;1442940.145;conventional
12/06/2022;2.341873858;33259.88;77890.44349;organic
12/06/2022;1.377172492;504501.18;694785.1473;conventional
12/06/2022;2.241367948;11026.48;24714.39885;organic
12/06/2022;1.837511777;150231.3;276051.783;conventional
12/06/2022;1.853484346;4915.28;9110.394536;organic
12/06/2022;1.461776789;4090836.79;5979890.267;conventional
12/06/2022;1.997515943;115965.72;231643.3745;organic
12/06/2022;1.525360789;310385.57;473449.9779;conventional
12/06/2022;1.775306345;11307.21;20073.76166;organic
12/06/2022;1.626907649;302619.77;492334.4186;conventional
12/06/2022;1.966115253;18588.91;36547.93949;organic
12/06/2022;1.14173995;736312.5;840677.3969;conventional
12/06/2022;2.154422281;13612.37;29326.79323;organic
12/06/2022;1.340882527;277972.74;372728.79;conventional
12/06/2022;2.318332373;7052.79;16350.71138;organic
12/06/2022;1.48948815;173997.33;259166.9612;conventional
12/06/2022;1.473281584;28121.01;41430.16616;organic
12/06/2022;1.301816917;396154.86;515721.0985;conventional
12/06/2022;2.143359629;10822.9;23197.36693;organic
12/06/2022;1.614321901;2586080.71;4174766.728;conventional
12/06/2022;2.115259906;117652.17;248864.9181;organic
12/06/2022;1.292693144;130622.73;168855.1075;conventional
12/06/2022;2.195430684;6269.71;13764.71371;organic
12/06/2022;1.536271646;797009.16;1224422.574;conventional
12/06/2022;1.463810779;106174.85;155419.8899;organic
12/06/2022;1.466488362;3664244.55;5373571.988;conventional
12/06/2022;1.90726906;234720.1;447674.3845;organic
12/06/2022;1.416867706;278925.48;395200.505;conventional
12/06/2022;2.103983451;15681.66;32993.95312;organic
12/06/2022;1.371968646;233614;320511.0833;conventional
12/06/2022;1.697347882;11997.66;20364.20279;organic
12/06/2022;1.610144866;1636264.47;2634622.836;conventional
12/06/2022;2.017997527;96274.11;194280.9159;organic
12/06/2022;1.602107687;4634949.52;7425688.255;conventional
12/06/2022;2.007915883;263597.77;529282.1491;organic
12/06/2022;1.548582078;397801.93;616028.9394;conventional
12/06/2022;2.416304885;21110.23;51008.75187;organic
12/06/2022;1.511376335;419302.27;633723.5281;conventional
12/06/2022;1.444524775;74105.38;107047.0574;organic
12/06/2022;1.383144975;125959.04;174219.6132;conventional
12/06/2022;2.095387763;2607.04;5462.759714;organic
12/06/2022;1.484438196;538021.91;798660.2735;conventional
12/06/2022;2.227816605;26620.93;59306.54989;organic
12/06/2022;1.128352878;1248150.33;1408354.017;conventional
12/06/2022;1.957328092;19375.08;37923.38837;organic
12/06/2022;1.59576446;126341.74;201611.6585;conventional
12/06/2022;1.854370208;6634.56;12302.93041;organic
12/06/2022;1.535042709;1795793.95;2756620.41;conventional
12/06/2022;2.060204154;49031.5;101014.9;organic
12/06/2022;1.442158128;685799.71;989031.626;conventional
12/06/2022;2.461515433;28221.75;69468.27317;organic
12/06/2022;1.867568114;73016.58;136363.4366;conventional
12/06/2022;1.972834093;5239.82;10337.29554;organic
12/06/2022;1.54350342;368823.65;569280.5652;conventional
12/06/2022;1.815128782;25375.22;46059.29217;organic
12/06/2022;1.483596694;283295.22;420295.8518;conventional
12/06/2022;1.735615913;17848.34;30977.86292;organic
12/06/2022;1.430257985;175138.6;250493.3811;conventional
12/06/2022;1.855703725;9178.07;17031.77869;organic
12/06/2022;1.837260586;409378;752134.0642;conventional
12/06/2022;1.899184694;29207.16;55469.79123;organic
12/06/2022;1.575915216;481060.07;758109.8841;conventional
12/06/2022;2.323400902;22943.43;53306.78596;organic
12/06/2022;1.774669358;696940.67;1236839.251;conventional
12/06/2022;2.103964335;82110.35;172757.2479;organic
12/06/2022;1.706602854;533036.26;909681.2026;conventional
12/06/2022;2.077421808;66934.79;139051.7925;organic
12/06/2022;1.540932521;478331.01;737075.8091;conventional
12/06/2022;1.688279179;37972.14;64107.57334;organic
12/06/2022;1.30967611;4249020.48;5564840.614;conventional
12/06/2022;1.851544574;102265.05;189348.2984;organic
12/06/2022;1.490750434;4429626.21;6603467.195;conventional
12/06/2022;1.454407283;498485.11;725000.3745;organic
12/06/2022;1.548101558;80549.2;124698.342;conventional
12/06/2022;2.605622321;3793.28;9883.855038;organic
12/06/2022;1.380682579;209124.78;288734.9406;conventional
12/06/2022;2.017375866;4339.62;8754.644656;organic
12/06/2022;1.545518929;74492.11;115128.9661;conventional
12/06/2022;1.610814427;4968.46;8003.267048;organic
12/06/2022;1.411813754;455860.78;643590.5191;conventional
12/06/2022;1.156524675;80253.03;92814.60944;organic
12/06/2022;1.321584467;150612.44;199047.0612;conventional
12/06/2022;2.464742107;2647.53;6525.478671;organic
12/06/2022;1.492631891;34881472.54;52065198.32;conventional
12/06/2022;1.87597581;1857213.07;3484086.793;organic
12/06/2022;1.417022483;6704793.47;9500843.091;conventional
12/06/2022;2.211558158;261387.29;578073.1936;organic
12/06/2022;1.370827392;818978.1;1122677.613;conventional
12/06/2022;1.492569269;25599.62;38209.20611;organic
12/06/2022;1.226492807;117443.98;144044.1967;conventional
12/06/2022;2.177665114;2448.95;5332.992981;organic
19/06/2022;1.413097124;120724.1;170594.8785;conventional
19/06/2022;2.021766177;3994.55;8076.046082;organic
19/06/2022;1.518400817;679308.97;1031463.295;conventional
19/06/2022;2.181994088;23167.36;50551.04255;organic
19/06/2022;1.640584502;812795.15;1333459.126;conventional
19/06/2022;2.194700035;54688.88;120025.6869;organic
19/06/2022;1.444075665;283061.17;408761.7473;conventional
19/06/2022;1.827576827;13174.14;24076.75298;organic
19/06/2022;1.521717507;108028.59;164388.9967;conventional
19/06/2022;3.219564795;4747.89;15286.13949;organic
19/06/2022;1.719247096;500522.58;860521.9921;conventional
19/06/2022;2.007925946;38524.01;77353.35922;organic
19/06/2022;1.514996486;175356.23;265664.0722;conventional
19/06/2022;1.89534006;14065.67;26659.22782;organic
19/06/2022;1.657211112;5692982.95;9434474.605;conventional
19/06/2022;2.122794424;294225.58;624580.4206;organic
19/06/2022;1.619987823;297857.9;482526.171;conventional
19/06/2022;1.915327242;17231.12;33003.23355;organic
19/06/2022;1.72352077;786313.5;1355227.649;conventional
19/06/2022;1.35288722;49408.89;66844.65584;organic
19/06/2022;1.395721406;293042.52;409005.718;conventional
19/06/2022;2.506674026;13830.69;34669.03138;organic
19/06/2022;1.350016794;248510.45;335493.281;conventional
19/06/2022;2.228729423;7359.32;16401.93302;organic
19/06/2022;1.316906113;1166027.17;1535548.308;conventional
19/06/2022;1.966874534;36790.35;72362.00251;organic
19/06/2022;1.623658131;822882.41;1336079.716;conventional
19/06/2022;2.194147714;35300.81;77455.19156;organic
19/06/2022;1.416014388;471146.68;667150.4777;conventional
19/06/2022;2.099048486;13862.27;29097.57686;organic
19/06/2022;1.919616737;140495.96;269698.3963;conventional
19/06/2022;1.675495131;7381.16;12367.09764;organic
19/06/2022;1.506713173;3816440.07;5750280.527;conventional
19/06/2022;1.840986869;157099.31;289217.7668;organic
19/06/2022;1.512621753;343624.76;519774.2868;conventional
19/06/2022;1.77519434;12511.17;22209.75817;organic
19/06/2022;1.496036189;331648.04;496157.4699;conventional
19/06/2022;1.941592647;20507.04;39816.31808;organic
19/06/2022;1.258538054;632683.73;796256.5504;conventional
19/06/2022;2.004389613;18438.59;36958.11827;organic
19/06/2022;1.381342066;256925.73;354902.3187;conventional
19/06/2022;2.28001335;6695.63;15266.12579;organic
19/06/2022;1.497164552;168790.78;252707.5725;conventional
19/06/2022;1.426357468;25091.68;35789.70515;organic
19/06/2022;1.311087449;374350.56;490806.3207;conventional
19/06/2022;2.297186976;10355.9;23789.4386;organic
19/06/2022;1.609873137;2854296.58;4595055.389;conventional
19/06/2022;2.197881412;98586.24;216680.8644;organic
19/06/2022;1.411518491;103420.84;145980.428;conventional
19/06/2022;2.27937232;7198.46;16407.97047;organic
19/06/2022;1.507641314;824754.52;1243433.988;conventional
19/06/2022;1.499313562;102484.7;153656.7006;organic
19/06/2022;1.532191748;3428826.52;5253619.699;conventional
19/06/2022;2.044078506;206614.69;422336.6469;organic
19/06/2022;1.493180514;252999.96;377774.6103;conventional
19/06/2022;2.280328056;15352.31;35008.30322;organic
19/06/2022;1.335712616;239297.68;319632.9302;conventional
19/06/2022;1.719323537;13010.88;22369.91222;organic
19/06/2022;1.388395439;2151259.58;2986798.989;conventional
19/06/2022;2.000656409;100178.73;200423.2182;organic
19/06/2022;1.471129359;5346236.49;7865005.461;conventional
19/06/2022;2.016563682;276919.18;558425.1612;organic
19/06/2022;1.516931492;406714.68;616958.3064;conventional
19/06/2022;2.367661921;20768.61;49173.04705;organic
19/06/2022;1.505132283;449319.12;676284.7129;conventional
19/06/2022;1.409677932;64838.67;91401.64224;organic
19/06/2022;1.422391146;118378.93;168381.1419;conventional
19/06/2022;1.84093981;3219.58;5927.052993;organic
19/06/2022;1.439010338;590677.98;849991.7196;conventional
19/06/2022;2.159664453;28232.04;60971.73322;organic
19/06/2022;1.127831647;1081440.3;1219682.595;conventional
19/06/2022;1.979191098;26777.1;52996.99795;organic
19/06/2022;1.53771612;125663.08;193234.1438;conventional
19/06/2022;1.854569763;7997.49;14831.90313;organic
19/06/2022;1.588728266;1815362.26;2884117.335;conventional
19/06/2022;1.874049499;57199.57;107194.8255;organic
19/06/2022;1.496627975;598104.31;895139.6423;conventional
19/06/2022;2.534353555;28042.96;71070.77537;organic
19/06/2022;1.817997583;69478.99;126312.6359;conventional
19/06/2022;2.015691999;5196.38;10474.30159;organic
19/06/2022;1.56027754;360430.9;562372.238;conventional
19/06/2022;1.860388314;21258.63;39549.30682;organic
19/06/2022;1.450058719;286297.44;415148.0991;conventional
19/06/2022;1.804242938;15171.67;27373.37846;organic
19/06/2022;1.383708762;173757.36;240429.5815;conventional
19/06/2022;2.002417471;7653.8;15326.10284;organic
19/06/2022;1.824059157;409390.19;746751.9249;conventional
19/06/2022;2.018009485;25049.91;50550.95598;organic
19/06/2022;1.590922247;544723.51;866612.7505;conventional
19/06/2022;2.364065926;19366.07;45782.66621;organic
19/06/2022;1.759076321;693401.55;1219746.248;conventional
19/06/2022;2.14194776;80262.6;171918.2963;organic
19/06/2022;1.740487762;508334.98;884750.8117;conventional
19/06/2022;2.36334461;48703.33;115102.7524;organic
19/06/2022;1.553152223;446453.42;693410.1217;conventional
19/06/2022;1.800400715;34453.57;62030.23206;organic
19/06/2022;1.332559112;4142705.79;5520400.349;conventional
19/06/2022;1.84666474;129797.3;239692.0973;organic
19/06/2022;1.486125299;4421233.69;6570507.24;conventional
19/06/2022;1.522687371;443983.2;676047.6116;organic
19/06/2022;1.568177502;76542.31;120031.9285;conventional
19/06/2022;2.484984512;3622.77;9002.527341;organic
19/06/2022;1.427053592;203798.93;290831.9951;conventional
19/06/2022;2.027502564;4577.52;9280.933537;organic
19/06/2022;1.482724006;78462.93;116338.8699;conventional
19/06/2022;1.806449033;5136.36;9278.572555;organic
19/06/2022;1.396768819;480882.77;671682.0587;conventional
19/06/2022;1.34328257;65732.1;88296.78422;organic
19/06/2022;1.336543881;134491.46;179753.7379;conventional
19/06/2022;2.118455319;3777;8001.40574;organic
19/06/2022;1.49504684;34840660.94;52088420.04;conventional
19/06/2022;1.921594713;1814279.62;3486310.126;organic
19/06/2022;1.426290387;6176873.18;8810014.838;conventional
19/06/2022;2.28954189;248440.79;568815.5959;organic
19/06/2022;1.26013736;875616.03;1103396.472;conventional
19/06/2022;1.548478039;26065.36;40361.63754;organic
19/06/2022;1.295601832;109814.07;142275.3103;conventional
19/06/2022;1.972802182;2902.47;5725.999149;organic
26/06/2022;1.431263085;107746.04;154212.9296;conventional
26/06/2022;2.168956665;3520.56;7635.942077;organic
26/06/2022;1.34183197;726470.44;974801.2617;conventional
26/06/2022;1.95400947;25848.91;50509.01493;organic
26/06/2022;1.451368753;859012.87;1246744.438;conventional
26/06/2022;2.066802501;51820.79;107103.3384;organic
26/06/2022;1.381749602;268038.2;370361.6762;conventional
26/06/2022;1.693951107;14314.78;24248.53743;organic
26/06/2022;1.522922434;112020.96;170599.2331;conventional
26/06/2022;3.234730076;4178.73;13517.06361;organic
26/06/2022;1.6236797;548822.09;891111.2864;conventional
26/06/2022;1.988031305;31457.99;62539.46891;organic
26/06/2022;1.445227311;161609.78;233562.8678;conventional
26/06/2022;1.907881035;12580.53;24002.1546;organic
26/06/2022;1.647777234;5728529.99;9439341.302;conventional
26/06/2022;2.057183047;306150.47;629807.5567;organic
26/06/2022;1.585976719;278741.48;442077.4979;conventional
26/06/2022;2.138464693;12156.6;25996.45989;organic
26/06/2022;1.728453899;703595.15;1216131.78;conventional
26/06/2022;1.396049592;41496.46;57931.11605;organic
26/06/2022;1.583229889;238348;377359.6776;conventional
26/06/2022;2.459799881;13656.35;33591.8881;organic
26/06/2022;1.518218298;203183.77;308477.3175;conventional
26/06/2022;2.242261322;8336.46;18692.52182;organic
26/06/2022;1.352923655;1094527.68;1480812.389;conventional
26/06/2022;1.903621088;35225.7;67056.38536;organic
26/06/2022;1.6620868;749456.44;1245661.656;conventional
26/06/2022;2.206175268;30927.15;68230.71344;organic
26/06/2022;1.347212445;473964.68;638531.1154;conventional
26/06/2022;1.746497251;11395.84;19902.80323;organic
26/06/2022;1.544655487;188647;291394.6237;conventional
26/06/2022;1.525155822;7319.74;11163.74408;organic
26/06/2022;1.512520573;3567089.85;5395296.784;conventional
26/06/2022;1.804871525;152375.27;275017.7859;organic
26/06/2022;1.49607694;316118.7;472937.8974;conventional
26/06/2022;1.857961274;11151.89;20719.77975;organic
26/06/2022;1.440606784;329681.5;474941.4055;conventional
26/06/2022;2.153444145;15342.28;33038.74304;organic
26/06/2022;1.300980876;634238.97;825132.7708;conventional
26/06/2022;1.891641118;16646.28;31488.78771;organic
26/06/2022;1.518307435;203993.14;309724.3012;conventional
26/06/2022;2.10576614;9247.19;19472.41959;organic
26/06/2022;1.431736522;176089.54;252113.8256;conventional
26/06/2022;1.736886979;12381.85;21505.87404;organic
26/06/2022;1.371253528;325158.77;445875.1105;conventional
26/06/2022;2.180486255;8756.67;19093.79857;organic
26/06/2022;1.597025336;2625908.95;4193643.123;conventional
26/06/2022;2.092198242;116956.63;244696.4557;organic
26/06/2022;1.353602827;105660.79;143022.744;conventional
26/06/2022;2.275053131;7446.7;16941.63815;organic
26/06/2022;1.388138352;834481.9;1158376.329;conventional
26/06/2022;1.484096931;91905.75;136397.0415;organic
26/06/2022;1.47203556;3353151.87;4935958.791;conventional
26/06/2022;2.009846304;198352.32;398657.6772;organic
26/06/2022;1.480710359;240926.59;356742.4976;conventional
26/06/2022;2.270864067;14305.68;32486.25467;organic
26/06/2022;1.316056036;233825.07;307726.8947;conventional
26/06/2022;1.525214778;12414.48;18934.74836;organic
26/06/2022;1.643516598;1544781.59;2538874.183;conventional
26/06/2022;2.014810992;92949.2;187275.0699;organic
26/06/2022;1.566695737;4572096.74;7163084.472;conventional
26/06/2022;2.045426747;242557.12;496132.8209;organic
26/06/2022;1.521822115;399833.26;608475.0974;conventional
26/06/2022;2.428762251;18784.36;45622.74448;organic
26/06/2022;1.414881334;434434.45;614673.1942;conventional
26/06/2022;1.362442158;56157.94;76511.94496;organic
26/06/2022;1.452187805;104341.8;151523.8895;conventional
26/06/2022;1.756649621;3373.42;5925.916964;organic
26/06/2022;1.526315971;486806.32;743020.261;conventional
26/06/2022;2.079200837;22816.23;47439.52451;organic
26/06/2022;1.259027625;965041.34;1215013.706;conventional
26/06/2022;1.908566704;19871.33;37925.7588;organic
26/06/2022;1.533921127;119985.93;184048.953;conventional
26/06/2022;1.878487948;7214.6;13552.53915;organic
26/06/2022;1.613707906;1698646.63;2741119.496;conventional
26/06/2022;1.758772869;57366.05;100893.8523;organic
26/06/2022;1.629365249;537943.62;876506.6403;conventional
26/06/2022;2.683464523;26433.02;70932.07141;organic
26/06/2022;1.668494286;81454.24;135905.934;conventional
26/06/2022;1.950203028;4447.1;8672.747886;organic
26/06/2022;1.538301105;335630.85;516301.3074;conventional
26/06/2022;1.95210478;19817.9;38686.61732;organic
26/06/2022;1.465657498;267111.21;391493.5477;conventional
26/06/2022;1.770799788;18613.59;32960.94123;organic
26/06/2022;1.414158962;159148.96;225061.9281;conventional
26/06/2022;2.0061925;6936.67;13916.29533;organic
26/06/2022;1.803748928;446432.72;805252.5401;conventional
26/06/2022;1.980388991;25490.85;50481.79871;organic
26/06/2022;1.547053917;512315.02;792578.9584;conventional
26/06/2022;2.323436996;20639.14;47953.74144;organic
26/06/2022;1.748657186;908415.41;1588507.135;conventional
26/06/2022;2.064465321;71296.12;147188.3673;organic
26/06/2022;1.922026783;463783.83;891404.9428;conventional
26/06/2022;2.395115359;49021.58;117412.3392;organic
26/06/2022;1.491374714;454402.44;677684.309;conventional
26/06/2022;1.972571597;20446.85;40332.87556;organic
26/06/2022;1.331697834;3960208.71;5273801.361;conventional
26/06/2022;1.704228021;121194.43;206542.9436;organic
26/06/2022;1.396193724;4444518.2;6205408.417;conventional
26/06/2022;1.536432397;378935.52;582208.8093;organic
26/06/2022;1.722894394;67964.99;117096.5003;conventional
26/06/2022;2.751385521;3703.72;10190.36158;organic
26/06/2022;1.470628711;183218.25;269446.0188;conventional
26/06/2022;2.107720038;4504.29;9493.78229;organic
26/06/2022;1.465269526;71806.07;105215.2462;conventional
26/06/2022;1.880907406;4448.03;8366.332569;organic
26/06/2022;1.407776001;453828.75;638889.2228;conventional
26/06/2022;1.385295393;71092.03;98483.46164;organic
26/06/2022;1.424353465;112663.9;160473.2163;conventional
26/06/2022;2.118749101;4508.85;9553.121884;organic
26/06/2022;1.508145417;32929441.74;49662386.64;conventional
26/06/2022;1.913445191;1683462.09;3221212.44;organic
26/06/2022;1.517943413;5605199.75;8508376.039;conventional
26/06/2022;2.348249025;226530.92;531951.012;organic
26/06/2022;1.26098678;767067.56;967262.0525;conventional
26/06/2022;1.394220062;20161.24;28109.20528;organic
26/06/2022;1.286615909;103879.84;133653.4548;conventional
26/06/2022;1.873650601;2645.73;4957.173605;organic
03/07/2022;1.40992549;117945.18;166293.9157;conventional
03/07/2022;2.086286059;3992.34;8329.163285;organic
03/07/2022;1.249298945;747705.33;934107.4799;conventional
03/07/2022;1.893284745;23035.49;43612.74181;organic
03/07/2022;1.633348167;796713.59;1301310.682;conventional
03/07/2022;2.149297918;52065.18;111903.583;organic
03/07/2022;1.375721837;289527.67;398309.538;conventional
03/07/2022;1.760311273;11607.57;20432.93632;organic
03/07/2022;1.54196348;102552.96;158132.9191;conventional
03/07/2022;2.617952833;6885.92;18027.01377;organic
03/07/2022;1.589858786;522306.07;830392.8944;conventional
03/07/2022;1.99441113;35865.85;71531.25043;organic
03/07/2022;1.480633589;169789.72;251396.3625;conventional
03/07/2022;1.842133059;14198.82;26156.11572;organic
03/07/2022;1.660270622;5652238.24;9384245.098;conventional
03/07/2022;2.13037459;307862.68;655862.8307;organic
03/07/2022;1.589143675;297061.1;472072.7682;conventional
03/07/2022;2.04560715;12222.96;25003.37437;organic
03/07/2022;1.730040787;823955.64;1425476.864;conventional
03/07/2022;1.574889777;32606.81;51352.13173;organic
03/07/2022;1.57744156;272345.47;429609.0631;conventional
03/07/2022;2.785485186;10824.56;30151.65152;organic
03/07/2022;1.517392789;218751.38;331931.7666;conventional
03/07/2022;2.482190125;7157.75;17766.89637;organic
03/07/2022;1.337030055;1208241.84;1615455.654;conventional
03/07/2022;1.892373259;34579.27;65436.88586;organic
03/07/2022;1.540148798;899633.82;1385569.947;conventional
03/07/2022;1.77065157;31291.13;55405.68846;organic
03/07/2022;1.349487279;452245.49;610299.5357;conventional
03/07/2022;2.37828809;8479.11;20165.76633;organic
03/07/2022;1.559230909;175999.05;274423.1587;conventional
03/07/2022;1.905485761;3304.87;6297.382727;organic
03/07/2022;1.516649059;3808893.04;5776754.045;conventional
03/07/2022;2.055809337;119701.36;246083.1735;organic
03/07/2022;1.459428936;338276.48;493690.4833;conventional
03/07/2022;1.863202803;11732.5;21860.02689;organic
03/07/2022;1.563441075;294520.55;460465.5253;conventional
03/07/2022;1.967540293;20200.93;39746.14373;organic
03/07/2022;1.373491804;649018.61;891421.7415;conventional
03/07/2022;1.953023677;18367.84;35872.82642;organic
03/07/2022;1.484140008;226068.97;335518.0029;conventional
03/07/2022;2.322614883;6810.69;15818.60996;organic
03/07/2022;1.405427607;186992.35;262804.211;conventional
03/07/2022;1.956665012;10862.19;21253.66713;organic
03/07/2022;1.356051293;368745.59;500037.9341;conventional
03/07/2022;2.102389504;10554.49;22189.649;organic
03/07/2022;1.636043939;2826001.99;4623463.427;conventional
03/07/2022;2.136961841;122057.09;260831.3438;organic
03/07/2022;1.331078326;118651.84;157934.8926;conventional
03/07/2022;2.500663351;5350.17;13378.97404;organic
03/07/2022;1.291035896;836100.29;1079435.487;conventional
03/07/2022;1.496495012;96501.54;144414.0733;organic
03/07/2022;1.511707604;3463143.44;5235260.272;conventional
03/07/2022;2.038623303;196530.07;400650.7804;organic
03/07/2022;1.379332912;273689.44;377508.8523;conventional
03/07/2022;2.443150276;10990.67;26851.85844;organic
03/07/2022;1.276493025;238409.29;304327.7958;conventional
03/07/2022;1.524231988;12493.77;19043.40388;organic
03/07/2022;1.569421069;1612648.64;2530924.753;conventional
03/07/2022;2.043821275;93472.41;191040.9002;organic
03/07/2022;1.530821772;4754346.94;7278057.807;conventional
03/07/2022;2.043800301;271803.15;555511.3598;organic
03/07/2022;1.485107355;461374.36;685190.4554;conventional
03/07/2022;2.346963063;26397.72;61954.47379;organic
03/07/2022;1.346632935;441499.92;594538.3331;conventional
03/07/2022;1.36374514;58008.48;79108.78268;organic
03/07/2022;1.439654049;111551.3;160595.2807;conventional
03/07/2022;1.972564104;2670.22;5267.180122;organic
03/07/2022;1.496205688;499729.3;747697.8211;conventional
03/07/2022;2.095834973;26422.96;55378.16366;organic
03/07/2022;1.256942598;1025051.4;1288430.77;conventional
03/07/2022;1.893647654;15991.2;30281.69836;organic
03/07/2022;1.510750527;125605.47;189758.53;conventional
03/07/2022;1.937689628;7577.39;14682.63001;organic
03/07/2022;1.494403583;1827731.91;2731369.115;conventional
03/07/2022;1.704673021;57892.73;98688.17494;organic
03/07/2022;1.664234357;543867.96;905123.7447;conventional
03/07/2022;1.879809448;77443.47;145578.9666;organic
03/07/2022;1.610245911;80613.45;129807.4782;conventional
03/07/2022;1.979787992;5478.66;10846.58528;organic
03/07/2022;1.520571696;345503.89;525363.436;conventional
03/07/2022;1.824477992;23003.48;41969.343;organic
03/07/2022;1.503972618;269857.95;405858.9675;conventional
03/07/2022;1.839013671;18622.92;34247.80447;organic
03/07/2022;1.495240471;162600.66;243127.0874;conventional
03/07/2022;2.150912568;6867;14770.3166;organic
03/07/2022;1.812349274;428559.61;776699.698;conventional
03/07/2022;2.069217251;24561.83;50823.76235;organic
